Year,Team,Winning Percentage,Playoff outcome,previous_winning_percentage,average_future_winning_percentage_2,average_future_winning_percentage_3,average_future_winning_percentage_4,average_future_winning_percentage_5,average_future_winning_percentage_6,average_future_winning_percentage_8,average_future_winning_percentage_10,average_future_winning_percentage_12,average_future_playoff_success_2,average_future_playoff_success_3,average_future_playoff_success_4,average_future_playoff_success_5,average_future_playoff_success_6,average_future_playoff_success_8,average_future_playoff_success_10,average_future_playoff_success_12
1990,NOP/CHA,0.317,0,0.232,0.34750000000000003,0.4106666666666667,0.43300000000000005,0.46840000000000004,0.4736666666666667,0.515375,0.5241,0.52825,0.0,0.6666666666666666,0.5,0.6,0.5,0.75,0.7,0.9166666666666666
1991,NOP/CHA,0.378,0,0.317,0.4575,0.4716666666666667,0.50625,0.505,0.5306666666666667,0.5407500000000001,0.5485,0.5495833333333334,1.0,0.6666666666666666,0.75,0.6,0.6666666666666666,0.75,0.9,1.0
1992,NOP/CHA,0.537,2,0.378,0.5185,0.549,0.5367500000000001,0.5612,0.5713333333333334,0.56825,0.5644,0.5597500000000001,1.0,1.0,0.75,0.8,1.0,0.875,1.1,1.0833333333333333
1993,NOP/CHA,0.5,0,0.537,0.5549999999999999,0.5366666666666666,0.56725,0.5782,0.5685,0.57125,0.568,0.5333333333333333,0.5,0.3333333333333333,0.5,0.8,0.6666666666666666,0.875,1.0,0.9166666666666666
1994,NOP/CHA,0.61,1,0.5,0.5549999999999999,0.5896666666666667,0.59775,0.5822,0.5848333333333333,0.575875,0.568,0.53025,0.5,0.6666666666666666,1.0,0.8,0.8333333333333334,1.125,1.1,0.9166666666666666
1995,NOP/CHA,0.5,0,0.61,0.5795,0.5936666666666667,0.57525,0.5798,0.5766666666666667,0.57125,0.5290000000000001,0.5190833333333333,0.5,1.0,0.75,0.8,1.0,1.125,1.0,0.8333333333333334
1996,NOP/CHA,0.659,1,0.5,0.6405000000000001,0.6003333333333333,0.59975,0.592,0.5828333333333334,0.57125,0.5253,0.5343333333333333,1.5,1.0,1.0,1.2,1.3333333333333333,1.25,1.0,1.0
1997,NOP/CHA,0.622,2,0.659,0.571,0.58,0.57525,0.5676,0.5684999999999999,0.516375,0.507,0.52925,1.0,1.0,1.25,1.4,1.3333333333333333,1.125,0.9,1.0
1998,NOP/CHA,0.52,0,0.622,0.5589999999999999,0.5596666666666668,0.554,0.5578000000000001,0.5481666666666667,0.4965,0.5131,0.515,0.5,1.0,1.25,1.2,1.1666666666666667,0.875,0.9,0.8333333333333334
1999,NOP/CHA,0.598,1,0.52,0.5795,0.5653333333333334,0.56725,0.5538000000000001,0.49816666666666665,0.491,0.5209,0.5184166666666666,1.5,1.6666666666666667,1.5,1.4,1.1666666666666667,0.875,1.0,0.9166666666666666
2000,NOP/CHA,0.561,2,0.598,0.549,0.557,0.5427500000000001,0.4782,0.4756666666666667,0.501625,0.5062,0.4950833333333333,2.0,1.6666666666666667,1.5,1.2,1.0,1.0,0.9,0.8333333333333334
2001,NOP/CHA,0.537,2,0.561,0.5549999999999999,0.5366666666666666,0.4575,0.4586,0.4615,0.50625,0.5062,0.47575000000000006,1.5,1.3333333333333333,1.0,0.8,0.6666666666666666,0.875,0.8,0.6666666666666666
2002,NOP/CHA,0.573,1,0.537,0.5365,0.431,0.439,0.4464,0.48583333333333334,0.49550000000000005,0.4843,0.4655833333333333,1.0,0.6666666666666666,0.5,0.4,0.6666666666666666,0.625,0.6,0.5
2003,NOP/CHA,0.5,1,0.573,0.36,0.39433333333333337,0.41475,0.46840000000000004,0.49000000000000005,0.494,0.45990000000000003,0.4635833333333333,0.5,0.3333333333333333,0.25,0.6,0.6666666666666666,0.625,0.5,0.5
2004,NOP/CHA,0.22,0,0.5,0.3415,0.38633333333333336,0.4605,0.488,0.48183333333333334,0.47124999999999995,0.4514,0.4524166666666667,0.0,0.0,0.5,0.6,0.5,0.5,0.4,0.4166666666666667
2005,NOP/CHA,0.463,0,0.22,0.46950000000000003,0.5406666666666667,0.5549999999999999,0.5342,0.5386666666666667,0.484875,0.4843,0.4686666666666666,0.0,0.6666666666666666,0.75,0.6,0.6666666666666666,0.5,0.5,0.4166666666666667
2006,NOP/CHA,0.476,0,0.463,0.5795,0.5856666666666667,0.552,0.5538000000000001,0.5145,0.478875,0.4746,0.4788333333333334,1.0,1.0,0.75,0.8,0.6666666666666666,0.5,0.5,0.5833333333333334
2007,NOP/CHA,0.683,2,0.476,0.6405,0.5773333333333334,0.57325,0.5222,0.49,0.488,0.4685,0.4726666666666666,1.5,1.0,1.0,0.8,0.6666666666666666,0.625,0.5,0.5833333333333334
2008,NOP/CHA,0.598,1,0.683,0.5245,0.5366666666666666,0.482,0.4513999999999999,0.4453333333333333,0.44837499999999997,0.4587,0.45050000000000007,0.5,0.6666666666666666,0.5,0.4,0.3333333333333333,0.375,0.5,0.4166666666666667
2009,NOP/CHA,0.451,0,0.598,0.5059999999999999,0.44333333333333336,0.41475,0.41479999999999995,0.43716666666666665,0.4255,0.4391,0.4365833333333334,0.5,0.3333333333333333,0.25,0.2,0.3333333333333333,0.25,0.4,0.3333333333333333
2010,NOP/CHA,0.561,1,0.451,0.4394999999999999,0.4026666666666667,0.40575,0.4344,0.42300000000000004,0.44225000000000003,0.43570000000000003,0.4355833333333334,0.5,0.3333333333333333,0.25,0.4,0.3333333333333333,0.5,0.4,0.4166666666666667
2011,NOP/CHA,0.318,0,0.561,0.3234999999999999,0.35400000000000004,0.40275000000000005,0.39540000000000003,0.39866666666666667,0.422375,0.4227,0.4315,0.0,0.0,0.25,0.2,0.16666666666666666,0.375,0.3,0.3333333333333333
2012,NOP/CHA,0.329,0,0.318,0.3719999999999999,0.43100000000000005,0.41475,0.41479999999999995,0.44316666666666665,0.43474999999999997,0.4348000000000001,0.44181818181818183,0.0,0.3333333333333333,0.25,0.2,0.5,0.375,0.4,0.36363636363636365
2013,NOP/CHA,0.415,0,0.329,0.4819999999999999,0.44333333333333336,0.43625,0.466,0.45533333333333337,0.4475,0.45309999999999995,0.45309999999999995,0.5,0.3333333333333333,0.25,0.6,0.5,0.375,0.4,0.4
2014,NOP/CHA,0.549,1,0.415,0.4574999999999999,0.44333333333333336,0.47875,0.46340000000000003,0.45566666666666666,0.4505,0.4573333333333333,0.4573333333333333,0.5,0.3333333333333333,0.75,0.6,0.5,0.5,0.4444444444444444,0.4444444444444444
2015,NOP/CHA,0.366,0,0.549,0.39049999999999996,0.45533333333333337,0.442,0.437,0.436,0.445875,0.445875,0.445875,0.0,0.6666666666666666,0.5,0.4,0.3333333333333333,0.375,0.375,0.375
2016,NOP/CHA,0.415,0,0.366,0.4999999999999999,0.4673333333333333,0.45475,0.45,0.44816666666666666,0.4572857142857143,0.4572857142857143,0.4572857142857143,1.0,0.6666666666666666,0.5,0.4,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855
2017,NOP/CHA,0.585,2,0.415,0.49349999999999994,0.46799999999999997,0.45875,0.4548,0.4643333333333333,0.4643333333333333,0.4643333333333333,0.4643333333333333,1.0,0.6666666666666666,0.5,0.6,0.5,0.5,0.5,0.5
2018,NOP/CHA,0.402,0,0.585,0.4095,0.4166666666666667,0.42225,0.44020000000000004,0.44020000000000004,0.44020000000000004,0.44020000000000004,0.44020000000000004,0.0,0.0,0.25,0.2,0.2,0.2,0.2,0.2
2019,NOP/CHA,0.417,0,0.402,0.424,0.429,0.44975,0.44975,0.44975,0.44975,0.44975,0.44975,0.0,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25
2020,NOP/CHA,0.431,0,0.417,0.435,0.4606666666666667,0.4606666666666667,0.4606666666666667,0.4606666666666667,0.4606666666666667,0.4606666666666667,0.4606666666666667,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021,NOP/CHA,0.439,1,0.431,0.47550000000000003,0.47550000000000003,0.47550000000000003,0.47550000000000003,0.47550000000000003,0.47550000000000003,0.47550000000000003,0.47550000000000003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2022,NOP/CHA,0.512,0,0.439,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,NYK,0.293,2,,0.2865,0.2886666666666666,0.33225,0.3926,0.4186666666666667,0.45125,0.5037,0.5234166666666666,1.0,0.6666666666666666,0.75,1.0,1.1666666666666667,1.25,1.7,1.75
1985,NYK,0.28,0,0.293,0.2865,0.3453333333333333,0.41750000000000004,0.4438000000000001,0.4491666666666667,0.506125,0.5415,0.5569166666666666,0.0,0.3333333333333333,0.75,1.0,1.0,1.375,1.7,1.75
1986,NYK,0.293,0,0.28,0.37799999999999995,0.4633333333333333,0.48475,0.483,0.5061666666666667,0.558,0.5708,0.5772499999999999,0.5,1.0,1.25,1.2,1.3333333333333333,1.875,1.9,1.9166666666666667
1987,NYK,0.463,1,0.293,0.5485,0.5486666666666667,0.5305,0.5488000000000001,0.5793333333333334,0.6052500000000001,0.611,0.5978333333333333,1.5,1.6666666666666667,1.5,1.6,1.8333333333333333,2.125,2.1,2.25
1988,NYK,0.634,2,0.463,0.5914999999999999,0.553,0.57025,0.6026,0.618,0.619,0.6171,0.6100833333333333,2.0,1.6666666666666667,1.75,2.0,2.3333333333333335,2.25,2.2,2.4166666666666665
1989,NYK,0.549,2,0.634,0.5125,0.5489999999999999,0.59475,0.6148,0.6241666666666666,0.626625,0.6077,0.606,1.5,1.6666666666666667,2.0,2.4,2.3333333333333335,2.25,2.4,2.3333333333333335
1990,NYK,0.476,1,0.549,0.5489999999999999,0.61,0.6312499999999999,0.6392,0.6281666666666667,0.6234999999999999,0.6138,0.59075,1.5,2.0,2.5,2.4,2.3333333333333335,2.25,2.5,2.1666666666666665
1991,NYK,0.622,2,0.476,0.6769999999999999,0.6829999999999999,0.6799999999999999,0.6586000000000001,0.6646666666666666,0.6315,0.6247,0.5886666666666667,2.5,3.0,2.75,2.6,2.5,2.625,2.5,2.0833333333333335
1992,NYK,0.732,3,0.622,0.7134999999999999,0.6993333333333333,0.66775,0.6731999999999999,0.6483333333333333,0.6299999999999999,0.5991,0.5764999999999999,3.5,3.0,2.75,2.6,2.5,2.75,2.3,2.0
1993,NYK,0.695,4,0.732,0.6829999999999999,0.6463333333333333,0.6585,0.6315999999999999,0.6163333333333333,0.611625,0.571,0.549,3.0,2.6666666666666665,2.5,2.4,2.6666666666666665,2.5,2.0,1.75
1994,NYK,0.671,2,0.695,0.6219999999999999,0.6463333333333333,0.61575,0.6006,0.6021666666666666,0.5705,0.5490999999999999,0.5144166666666666,2.0,2.0,2.0,2.4,2.5,2.0,1.7,1.4166666666666667
1995,NYK,0.573,2,0.671,0.6339999999999999,0.5973333333333333,0.583,0.5883999999999999,0.5878333333333333,0.5429999999999999,0.5222,0.492,2.0,2.0,2.5,2.6,2.3333333333333335,1.75,1.5,1.25
1996,NYK,0.695,2,0.573,0.6094999999999999,0.5863333333333334,0.5922499999999999,0.5908,0.5533333333333333,0.530875,0.49289999999999995,0.4675833333333334,2.0,2.6666666666666665,2.75,2.4,2.0,1.625,1.3,1.0833333333333333
1997,NYK,0.524,2,0.695,0.532,0.5579999999999999,0.56475,0.525,0.5126666666666666,0.49424999999999997,0.4636,0.44216666666666665,3.0,3.0,2.5,2.0,1.6666666666666667,1.375,1.1,0.9166666666666666
1998,NYK,0.54,4,0.524,0.575,0.5783333333333333,0.52525,0.5104,0.5046666666666666,0.46375,0.43920000000000003,0.428,3.5,2.6666666666666665,2.0,1.6,1.5,1.125,0.9,0.75
1999,NYK,0.61,3,0.54,0.5974999999999999,0.5203333333333333,0.503,0.4976,0.48166666666666663,0.44649999999999995,0.4242,0.42566666666666664,2.0,1.3333333333333333,1.0,1.0,0.8333333333333334,0.625,0.5,0.5
2000,NYK,0.585,1,0.61,0.4754999999999999,0.4673333333333333,0.4695,0.45599999999999996,0.4266666666666667,0.40525,0.39859999999999995,0.42024999999999996,0.5,0.3333333333333333,0.5,0.4,0.3333333333333333,0.25,0.2,0.3333333333333333
2001,NYK,0.366,0,0.585,0.4085,0.431,0.42375,0.39499999999999996,0.3961666666666667,0.380875,0.39130000000000004,0.4264166666666667,0.0,0.3333333333333333,0.25,0.2,0.16666666666666666,0.125,0.2,0.4166666666666667
2002,NYK,0.451,0,0.366,0.4635,0.443,0.40225,0.4022,0.3818333333333333,0.37937499999999996,0.40920000000000006,0.4335,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.125,0.3,0.4166666666666667
2003,NYK,0.476,1,0.451,0.439,0.38599999999999995,0.39,0.368,0.37166666666666665,0.387,0.43,0.4131666666666667,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.25,0.5,0.4166666666666667
2004,NYK,0.402,0,0.476,0.341,0.36133333333333334,0.341,0.3508,0.35133333333333333,0.395625,0.42750000000000005,0.4060000000000001,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.3333333333333333
2005,NYK,0.28,0,0.402,0.341,0.3206666666666667,0.33799999999999997,0.3412,0.36966666666666664,0.42775,0.40800000000000003,0.40399999999999997,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.4,0.3333333333333333
2006,NYK,0.402,0,0.28,0.341,0.35733333333333334,0.35650000000000004,0.38760000000000006,0.41383333333333333,0.449125,0.41900000000000004,0.4101666666666666,0.0,0.0,0.0,0.2,0.3333333333333333,0.5,0.4,0.3333333333333333
2007,NYK,0.28,0,0.402,0.335,0.3413333333333333,0.384,0.4162,0.4566666666666667,0.42475000000000007,0.4166,0.3939166666666667,0.0,0.0,0.25,0.4,0.6666666666666666,0.5,0.4,0.3333333333333333
2008,NYK,0.39,0,0.28,0.372,0.4186666666666667,0.45025000000000004,0.492,0.4851666666666667,0.4385,0.42400000000000004,0.3970833333333334,0.0,0.3333333333333333,0.5,0.8,0.6666666666666666,0.5,0.4,0.3333333333333333
2009,NYK,0.354,0,0.39,0.433,0.4703333333333333,0.5175,0.5042000000000001,0.4546666666666667,0.437,0.40570000000000006,0.412,0.5,0.6666666666666666,1.0,0.8,0.6666666666666666,0.5,0.4,0.4166666666666667
2010,NYK,0.512,1,0.354,0.5285,0.5720000000000001,0.54175,0.4748,0.4606666666666667,0.43700000000000006,0.4021,0.4200833333333333,1.0,1.3333333333333333,1.0,0.8,0.6666666666666666,0.5,0.4,0.4166666666666667
2011,NYK,0.545,1,0.512,0.6020000000000001,0.5516666666666666,0.4655,0.45039999999999997,0.4383333333333333,0.398875,0.40780000000000005,0.4251666666666667,1.5,1.0,0.75,0.6,0.5,0.375,0.4,0.5
2012,NYK,0.659,2,0.545,0.555,0.43900000000000006,0.42674999999999996,0.417,0.40650000000000003,0.3705,0.3984,0.4142727272727273,1.0,0.6666666666666666,0.5,0.4,0.3333333333333333,0.25,0.3,0.45454545454545453
2013,NYK,0.451,0,0.659,0.329,0.34933333333333333,0.35650000000000004,0.35600000000000004,0.33116666666666666,0.35925,0.38980000000000004,0.38980000000000004,0.0,0.0,0.0,0.0,0.0,0.125,0.3,0.3
2014,NYK,0.207,0,0.451,0.29850000000000004,0.325,0.33225000000000005,0.30720000000000003,0.309,0.35925,0.383,0.383,0.0,0.0,0.0,0.0,0.0,0.125,0.3333333333333333,0.3333333333333333
2015,NYK,0.39,0,0.207,0.384,0.37399999999999994,0.33225,0.3294,0.36933333333333335,0.405,0.405,0.405,0.0,0.0,0.0,0.0,0.16666666666666666,0.375,0.375,0.375
2016,NYK,0.378,0,0.39,0.366,0.313,0.31425000000000003,0.3652,0.3795,0.40714285714285714,0.40714285714285714,0.40714285714285714,0.0,0.0,0.0,0.2,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.42857142857142855
2017,NYK,0.354,0,0.378,0.28049999999999997,0.293,0.362,0.3798,0.412,0.412,0.412,0.412,0.0,0.0,0.25,0.2,0.5,0.5,0.5,0.5
2018,NYK,0.207,0,0.354,0.2625,0.36466666666666664,0.38625,0.4236,0.4236,0.4236,0.4236,0.4236,0.0,0.3333333333333333,0.25,0.6,0.6,0.6,0.6,0.6
2019,NYK,0.318,0,0.207,0.4435,0.446,0.47775,0.47775,0.47775,0.47775,0.47775,0.47775,0.5,0.3333333333333333,0.75,0.75,0.75,0.75,0.75,0.75
2020,NYK,0.569,1,0.318,0.51,0.531,0.531,0.531,0.531,0.531,0.531,0.531,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021,NYK,0.451,0,0.569,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022,NYK,0.573,2,0.451,0.573,0.573,0.573,0.573,0.573,0.573,0.573,0.573,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1984,OKC/SEA,0.378,0,,0.378,0.4106666666666667,0.44225000000000003,0.46840000000000004,0.4736666666666667,0.489375,0.5353999999999999,0.5690833333333333,0.0,1.0,1.0,1.2,1.0,1.125,1.3,1.5
1985,OKC/SEA,0.378,0,0.378,0.42700000000000005,0.46366666666666667,0.491,0.4928,0.494,0.526,0.5670999999999999,0.5955,1.5,1.3333333333333333,1.5,1.2,1.1666666666666667,1.5,1.4,1.6666666666666667
1986,OKC/SEA,0.476,3,0.378,0.5065000000000001,0.5286666666666666,0.5215,0.5172,0.5265,0.57475,0.6073000000000001,0.626,2.0,2.0,1.5,1.4,1.5,1.625,1.8,1.8333333333333333
1987,OKC/SEA,0.537,1,0.476,0.555,0.5366666666666666,0.5275,0.5366,0.559,0.602125,0.6292000000000001,0.628,1.5,1.0,1.0,1.2,1.5,1.375,1.7,1.5833333333333333
1988,OKC/SEA,0.573,2,0.537,0.5365,0.5243333333333333,0.5365,0.5633999999999999,0.5975,0.6325000000000001,0.6499,0.629,1.0,1.0,1.25,1.6,1.5,1.75,1.8,1.5833333333333333
1989,OKC/SEA,0.5,0,0.573,0.5,0.5243333333333333,0.5609999999999999,0.6024,0.6178333333333333,0.64775,0.6426000000000001,0.626,0.5,1.0,1.5,1.4,1.3333333333333333,1.75,1.6,1.4166666666666667
1990,OKC/SEA,0.5,1,0.5,0.5365,0.5813333333333334,0.6279999999999999,0.6414,0.6645,0.67825,0.6475,0.6300833333333333,1.5,2.0,1.75,1.6,2.0,2.0,1.7,1.5
1991,OKC/SEA,0.573,2,0.5,0.6220000000000001,0.6706666666666666,0.67675,0.6974,0.6970000000000001,0.67825,0.6512,0.6290833333333333,2.5,2.0,1.75,2.2,2.1666666666666665,1.875,1.6,1.4166666666666667
1992,OKC/SEA,0.671,3,0.573,0.7195,0.7113333333333333,0.7284999999999999,0.7218,0.7254999999999999,0.6752499999999999,0.6487999999999999,0.6189166666666667,2.0,1.6666666666666667,2.25,2.2,2.1666666666666665,1.75,1.5,1.25
1993,OKC/SEA,0.768,1,0.671,0.7315,0.7476666666666668,0.7345,0.7363999999999999,0.697,0.6585000000000001,0.6305000000000001,0.6158333333333333,1.0,2.0,2.0,2.0,1.6666666666666667,1.375,1.2,1.1666666666666667
1994,OKC/SEA,0.695,1,0.768,0.7375,0.7233333333333333,0.7284999999999999,0.6828000000000001,0.6605,0.6311249999999999,0.5988,0.5874166666666666,2.5,2.3333333333333335,2.25,1.8,1.6666666666666667,1.375,1.1,1.0833333333333333
1995,OKC/SEA,0.78,4,0.695,0.7375,0.7396666666666666,0.67975,0.6536000000000001,0.6341666666666667,0.6052500000000001,0.5927,0.561,3.0,2.6666666666666665,2.0,1.8,1.5,1.25,1.2,1.0
1996,OKC/SEA,0.695,2,0.78,0.7195,0.6463333333333333,0.622,0.605,0.5956666666666667,0.564125,0.5574,0.5163333333333333,2.0,1.3333333333333333,1.25,1.0,1.0,0.75,0.8,0.6666666666666666
1997,OKC/SEA,0.744,2,0.695,0.6220000000000001,0.5976666666666667,0.5825,0.5758,0.5611666666666667,0.5565,0.5257,0.48175000000000007,1.0,1.0,0.75,0.8,0.6666666666666666,0.75,0.6,0.5
1998,OKC/SEA,0.5,0,0.744,0.5245000000000001,0.5286666666666667,0.53375,0.5246000000000001,0.5123333333333333,0.516875,0.47569999999999996,0.47058333333333335,0.5,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4,0.4166666666666667
1999,OKC/SEA,0.549,1,0.5,0.5430000000000001,0.545,0.53075,0.5147999999999999,0.5346666666666667,0.501625,0.4537,0.4848333333333333,0.5,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5,0.4,0.6666666666666666
2000,OKC/SEA,0.537,0,0.549,0.5430000000000001,0.5246666666666666,0.50625,0.5317999999999999,0.5143333333333333,0.46349999999999997,0.4598000000000001,0.49841666666666673,0.5,0.3333333333333333,0.25,0.6,0.5,0.375,0.4,0.9166666666666666
2001,OKC/SEA,0.549,1,0.537,0.5185000000000001,0.496,0.5305,0.5098,0.48783333333333334,0.431375,0.47319999999999995,0.5146666666666667,0.5,0.3333333333333333,0.75,0.6,0.5,0.375,0.7,1.0833333333333333
2002,OKC/SEA,0.488,0,0.549,0.46950000000000003,0.5243333333333334,0.5,0.4756,0.437,0.439,0.48950000000000005,0.5289166666666667,0.0,0.6666666666666666,0.5,0.4,0.3333333333333333,0.375,1.0,1.25
2003,OKC/SEA,0.451,0,0.488,0.5425,0.504,0.47250000000000003,0.42679999999999996,0.4023333333333334,0.461875,0.5138999999999999,0.5339999999999999,1.0,0.6666666666666666,0.5,0.4,0.3333333333333333,0.75,1.2,1.25
2004,OKC/SEA,0.634,2,0.451,0.5305,0.4796666666666667,0.42075,0.3926,0.42883333333333334,0.4945,0.5408,0.5523333333333333,1.0,0.6666666666666666,0.5,0.4,0.5,1.25,1.5,1.5
2005,OKC/SEA,0.427,0,0.634,0.40249999999999997,0.3496666666666666,0.33225,0.38780000000000003,0.435,0.50675,0.5323,0.5472499999999999,0.0,0.0,0.0,0.2,0.6666666666666666,1.25,1.3,1.4166666666666667
2006,OKC/SEA,0.378,0,0.427,0.311,0.3006666666666667,0.378,0.4366,0.4825,0.5433749999999999,0.5567,0.5604166666666667,0.0,0.0,0.25,0.8,1.3333333333333333,1.625,1.6,1.5
2007,OKC/SEA,0.244,0,0.378,0.262,0.37799999999999995,0.45125000000000004,0.5034,0.5415,0.5647500000000001,0.5761999999999999,0.57875,0.0,0.3333333333333333,1.0,1.6,1.6666666666666667,1.625,1.7,1.5833333333333333
2008,OKC/SEA,0.28,0,0.244,0.445,0.5203333333333333,0.56825,0.601,0.6208333333333333,0.6181249999999999,0.6103,0.6093333333333334,0.5,1.3333333333333333,2.0,2.0,2.1666666666666665,2.0,1.8,1.6666666666666667
2009,OKC/SEA,0.61,1,0.28,0.6405000000000001,0.6643333333333333,0.68125,0.689,0.6656666666666666,0.65475,0.6420999999999999,0.6115,2.0,2.6666666666666665,2.5,2.6,2.1666666666666665,2.125,1.9,1.6666666666666667
2010,OKC/SEA,0.671,3,0.61,0.6915,0.7050000000000001,0.70875,0.6768,0.6758333333333333,0.651625,0.6422000000000001,0.5850833333333333,3.5,3.0,3.0,2.4,2.5,2.125,1.9,1.5833333333333333
2011,OKC/SEA,0.712,4,0.671,0.722,0.7213333333333333,0.67825,0.6768000000000001,0.6595,0.6425,0.6057,0.5698333333333333,3.0,3.0,2.25,2.4,2.1666666666666665,1.875,1.6,1.3333333333333333
2012,OKC/SEA,0.732,2,0.712,0.726,0.6670000000000001,0.668,0.649,0.6383333333333333,0.629875,0.5638,0.5569090909090909,2.5,1.6666666666666667,2.0,1.8,1.6666666666666667,1.5,1.2,1.0909090909090908
2013,OKC/SEA,0.72,3,0.732,0.6345000000000001,0.6466666666666667,0.62825,0.6195999999999999,0.616,0.5766249999999999,0.5394,0.5394,1.5,2.0,1.75,1.6,1.5,1.25,1.0,1.0
2014,OKC/SEA,0.549,0,0.72,0.6100000000000001,0.5976666666666667,0.5945,0.5952,0.5978333333333333,0.52325,0.5193333333333333,0.5193333333333333,1.5,1.3333333333333333,1.25,1.2,1.1666666666666667,0.875,0.7777777777777778,0.7777777777777778
2015,OKC/SEA,0.671,3,0.549,0.622,0.6096666666666667,0.60675,0.6076,0.5573333333333333,0.515625,0.515625,0.515625,2.0,1.6666666666666667,1.5,1.4,1.1666666666666667,0.875,0.875,0.875
2016,OKC/SEA,0.573,1,0.671,0.579,0.5853333333333333,0.59175,0.5346,0.4943333333333333,0.4934285714285714,0.4934285714285714,0.4934285714285714,1.0,1.0,1.0,0.8,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714
2017,OKC/SEA,0.585,1,0.573,0.5914999999999999,0.598,0.525,0.47859999999999997,0.48016666666666663,0.48016666666666663,0.48016666666666663,0.48016666666666663,1.0,1.0,0.75,0.6,0.5,0.5,0.5,0.5
2018,OKC/SEA,0.598,1,0.585,0.6045,0.505,0.45199999999999996,0.45919999999999994,0.45919999999999994,0.45919999999999994,0.45919999999999994,0.45919999999999994,1.0,0.6666666666666666,0.5,0.4,0.4,0.4,0.4,0.4
2019,OKC/SEA,0.611,1,0.598,0.4585,0.4033333333333333,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.5,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25
2020,OKC/SEA,0.306,0,0.611,0.2995,0.36233333333333334,0.36233333333333334,0.36233333333333334,0.36233333333333334,0.36233333333333334,0.36233333333333334,0.36233333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,OKC/SEA,0.293,0,0.306,0.39049999999999996,0.39049999999999996,0.39049999999999996,0.39049999999999996,0.39049999999999996,0.39049999999999996,0.39049999999999996,0.39049999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,OKC/SEA,0.488,0,0.293,0.488,0.488,0.488,0.488,0.488,0.488,0.488,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,ORL,0.22,0,,0.299,0.2846666666666667,0.33849999999999997,0.39280000000000004,0.44316666666666665,0.4925,0.51,0.5103333333333333,0.0,0.0,0.0,0.2,0.8333333333333334,1.125,1.0,0.9166666666666666
1990,ORL,0.378,0,0.22,0.317,0.37799999999999995,0.436,0.4878,0.5285000000000001,0.5275,0.538,0.5367500000000001,0.0,0.0,0.25,1.0,1.3333333333333333,1.125,1.0,1.0
1991,ORL,0.256,0,0.378,0.378,0.45533333333333337,0.51525,0.5586,0.557,0.5627500000000001,0.5526,0.5479166666666667,0.0,0.3333333333333333,1.25,1.6,1.5,1.25,1.1,1.0833333333333333
1992,ORL,0.5,0,0.256,0.5549999999999999,0.6016666666666666,0.63425,0.6172000000000001,0.5976666666666667,0.59325,0.5807,0.5479166666666667,0.5,1.6666666666666667,2.0,1.8,1.5,1.25,1.2,1.0833333333333333
1993,ORL,0.61,1,0.5,0.6525,0.6789999999999999,0.6465,0.6172000000000001,0.6243333333333334,0.5962500000000001,0.5819,0.5428333333333334,2.5,2.6666666666666665,2.25,1.8,1.6666666666666667,1.375,1.3,1.0833333333333333
1994,ORL,0.695,4,0.61,0.7135,0.6586666666666666,0.619,0.6272,0.606,0.587125,0.5465,0.5285833333333333,3.5,2.6666666666666665,2.0,1.8,1.5,1.375,1.2,1.0
